"","kc.artist_name","kc.artist_id","kc.album_type","kc.album_release_date","kc.album_release_year","kc.album_release_date_precision","kc.danceability","kc.energy","kc.energy.1","kc.key","kc.loudness","kc.mode","kc.speechiness","kc.acousticness","kc.instrumentalness","kc.liveness","kc.liveness.1","kc.valence","kc.tempo","kc.track_id","kc.duration_ms","kc.explicit","kc.is_local","kc.track_name","kc.track_number","kc.type","kc.album_name","kc.key_name","kc.mode_name","kc.key_mode"
"310","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.548,0.889,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.197,0.425,90.048,"0AKAxdNkwq9ZxRdW1DN9zW",198973,FALSE,FALSE,"Behind These Hazel Eyes",3,"track","Breakaway","A","major","A major"
"311","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.583,0.584,0.584,5,-5.362,0,0.0314,0.254,0,0.123,0.123,0.136,140.039,"3f3omU8n47Mqyab5nCaGyT",219493,FALSE,FALSE,"Because of You",4,"track","Breakaway","F","minor","F minor"
"312","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.648,0.917,0.917,2,-4.304,0,0.0605,0.000886,6.44e-06,0.0828,0.0828,0.73,126.012,"5Canmwvufsc7bMM3v2c286",205906,FALSE,FALSE,"Gone",5,"track","Breakaway","D","minor","D minor"
"313","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.394,0.691,0.691,10,-5.124,0,0.0359,0.0195,0,0.394,0.394,0.314,200.027,"4qGGfl1Y4pLeerhRaI2MIq",237400,FALSE,FALSE,"Addicted",6,"track","Breakaway","A#","minor","A# minor"
"314","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.48,0.614,0.614,5,-4.62,1,0.0301,0.128,0,0.327,0.327,0.17,141.816,"4WMLLrgrDyjyoMinuvnxsm",279093,FALSE,FALSE,"Where Is Your Heart",7,"track","Breakaway","F","major","F major"
"315","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.75,0.888,0.888,0,-4.524,1,0.0426,0.0147,1.11e-06,0.0759,0.0759,0.935,115.973,"25sA1vM4BFkTb5cJGWftFo",189306,FALSE,FALSE,"Walk Away",8,"track","Breakaway","C","major","C major"
"316","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.62,0.92,0.92,1,-4.697,0,0.0408,0.00163,0,0.23,0.23,0.572,105.038,"3lmcmfMOfVyjqnmI4rNQDA",220066,FALSE,FALSE,"You Found Me",9,"track","Breakaway","C#","minor","C# minor"
"317","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.622,0.764,0.764,9,-4.957,0,0.0363,0.0158,0,0.0891,0.0891,0.642,88.984,"0VqopspNyQ1E7jstiPhosf",200466,FALSE,FALSE,"I Hate Myself For Losing You",10,"track","Breakaway","A","minor","A minor"
"318","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.546,0.841,0.841,7,-4.589,0,0.0374,0.00503,4.8e-05,0.0971,0.0971,0.175,99.325,"7Egfyy8U2dj5458iDESXuz",233666,FALSE,FALSE,"Hear Me",11,"track","Breakaway","G","minor","G minor"
"319","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004-01-17",2004,"day",0.466,0.226,0.226,7,-8.913,1,0.0287,0.91,5.89e-06,0.956,0.956,0.238,107.07,"30bC3YZlG6JggfU5A6xoaI",277493,FALSE,FALSE,"Beautiful Disaster - Live",12,"track","Breakaway","G","major","G major"
"320","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.442,0.73,0.73,0,-4.191,1,0.0299,0.0405,1.1e-05,0.114,0.114,0.381,160.03,"6dCXKAcHGLpqdC2IXjSpto",237693,FALSE,FALSE,"Breakaway",1,"track","Breakaway","C","major","C major"
"321","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.658,0.744,0.744,0,-5.367,1,0.0331,0.00183,0.0481,0.115,0.115,0.398,131.036,"6bHfdV6JWdB9HxBs4yqz50",188893,FALSE,FALSE,"Since U Been Gone",2,"track","Breakaway","C","major","C major"
"322","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.545,0.886,0.886,9,-4.642,1,0.0405,0.00176,0.000484,0.0911,0.0911,0.467,90.036,"6IhEnN5sa2pnUKA81AN2su",196053,FALSE,FALSE,"Behind These Hazel Eyes",3,"track","Breakaway","A","major","A major"
"323","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.572,0.591,0.591,5,-5.382,0,0.0325,0.243,0,0.198,0.198,0.115,139.909,"5Rxa51j0MHgHvauEvglo1R",219613,FALSE,FALSE,"Because of You",4,"track","Breakaway","F","minor","F minor"
"324","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.646,0.913,0.913,2,-4.329,0,0.063,0.000689,1.4e-05,0.0863,0.0863,0.694,125.988,"2YGq8rRSXRjiHJtolPvsE6",205800,FALSE,FALSE,"Gone",5,"track","Breakaway","D","minor","D minor"
"325","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.373,0.695,0.695,10,-5.125,0,0.0437,0.0223,0,0.357,0.357,0.325,199.738,"08QUd3syKr9B81i2nx4Btm",236240,FALSE,FALSE,"Addicted",6,"track","Breakaway","A#","minor","A# minor"
"326","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.492,0.609,0.609,5,-4.66,1,0.0292,0.134,0,0.294,0.294,0.139,141.936,"1dBheOtTkKZDtxvHhZoiEA",277933,FALSE,FALSE,"Where Is Your Heart",7,"track","Breakaway","F","major","F major"
"327","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.744,0.903,0.903,0,-4.468,1,0.0415,0.0179,1.65e-06,0.0995,0.0995,0.922,115.99,"2xSR7j848Idd3KFVzcYNax",188240,FALSE,FALSE,"Walk Away",8,"track","Breakaway","C","major","C major"
"328","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.617,0.928,0.928,1,-4.68,0,0.0409,0.00187,0,0.206,0.206,0.602,105.039,"1ylfes8gCmoiX4C5O0E9Ka",219400,FALSE,FALSE,"You Found Me",9,"track","Breakaway","C#","minor","C# minor"
"329","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.519,0.768,0.768,7,-4.922,1,0.0471,0.0155,0,0.0764,0.0764,0.593,177.777,"2cPlTHVcmJ9OanUJ30I5v5",200213,FALSE,FALSE,"I Hate Myself For Losing You",10,"track","Breakaway","G","major","G major"
"330","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.548,0.831,0.831,7,-4.596,0,0.0374,0.00518,0.000125,0.182,0.182,0.181,99.329,"0Jjw618IEQKyUv3taXdUg6",233720,FALSE,FALSE,"Hear Me",11,"track","Breakaway","G","minor","G minor"
"331","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.471,0.22,0.22,7,-8.899,1,0.0292,0.919,1.23e-05,0.974,0.974,0.253,107.779,"1PAYk3fFpdIghTArEbk2EZ",274200,FALSE,FALSE,"Beautiful Disaster - Live",12,"track","Breakaway","G","major","G major"
"332","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.656,0.592,0.592,11,-6.917,0,0.12,0.0813,0.000369,0.0594,0.0594,0.599,176.005,"0SzMaAdI2IcxGLC7aDq2ME",213746,FALSE,FALSE,"Miss Independent",13,"track","Breakaway","B","minor","B minor"
"333","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.545,0.839,0.839,8,-5.595,1,0.0346,0.0307,0,0.0912,0.0912,0.517,142.848,"4TFCvFTOmY3YlaTxiqRGy1",209946,FALSE,FALSE,"Low",14,"track","Breakaway","G#","major","G# major"
"334","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.268,0.716,0.716,9,-4.151,0,0.0337,0.0421,9.88e-06,0.108,0.108,0.393,160.008,"4PFAm88FBkY7IFtvCaGctZ",237000,FALSE,FALSE,"Breakaway",1,"track","Breakaway","A","minor","A minor"
"335","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.662,0.739,0.739,9,-5.354,0,0.0322,0.00206,0.0603,0.113,0.113,0.382,130.999,"6JY1IdkZGeIcPegKxjSKeb",188960,FALSE,FALSE,"Since U Been Gone",2,"track","Breakaway","A","minor","A minor"
"336","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.547,0.895,0.895,9,-4.693,1,0.0408,0.00226,0.000692,0.184,0.184,0.497,90,"6xBQEW4ge9OlbYUt5IVyVz",198973,FALSE,FALSE,"Behind These Hazel Eyes",3,"track","Breakaway","A","major","A major"
"337","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.587,0.583,0.583,5,-5.284,0,0.0313,0.248,0,0.124,0.124,0.15,139.92,"0gJvqi9QyASOCtJu99tytc",219493,FALSE,FALSE,"Because of You",4,"track","Breakaway","F","minor","F minor"
"338","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.643,0.918,0.918,2,-4.304,0,0.0594,0.000783,1.39e-05,0.08,0.08,0.693,126.006,"4EsPdGFTU3PcmSP22Yh5cs",205906,FALSE,FALSE,"Gone",5,"track","Breakaway","D","minor","D minor"
"339","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.405,0.698,0.698,10,-5.076,0,0.0347,0.0253,0,0.338,0.338,0.375,200.121,"7JELSkAZUWvWAvyGJPy7SW",236000,FALSE,FALSE,"Addicted",6,"track","Breakaway","A#","minor","A# minor"
"340","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.492,0.605,0.605,5,-4.655,1,0.0286,0.129,0,0.288,0.288,0.134,141.858,"13MIBfa9ZLiaPchHxtrwQR",278000,FALSE,FALSE,"Where Is Your Heart",7,"track","Breakaway","F","major","F major"
"341","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.745,0.902,0.902,0,-4.473,1,0.0422,0.0126,1.58e-06,0.129,0.129,0.943,115.996,"4A0ybUHKpGmY7wsEO8Tfoz",188173,FALSE,FALSE,"Walk Away",8,"track","Breakaway","C","major","C major"
"342","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.619,0.92,0.92,1,-4.728,0,0.041,0.00186,0,0.228,0.228,0.572,105.03,"4gcJIfjmJWrbwuZ31oz6zi",219333,FALSE,FALSE,"You Found Me",9,"track","Breakaway","C#","minor","C# minor"
"343","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.524,0.754,0.754,7,-4.952,1,0.0472,0.0136,0,0.0816,0.0816,0.622,177.764,"64HeUBPEavvA3qhwtPm7Gx",200466,FALSE,FALSE,"I Hate Myself For Losing You",10,"track","Breakaway","G","major","G major"
"344","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.552,0.844,0.844,7,-4.575,0,0.0349,0.00603,0.000113,0.282,0.282,0.204,99.355,"5qhAbXn2RZ8wVHtBkDlG9H",233666,FALSE,FALSE,"Hear Me",11,"track","Breakaway","G","minor","G minor"
"345","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2004",2004,"year",0.339,0.222,0.222,7,-8.893,1,0.0308,0.922,1.61e-05,0.972,0.972,0.253,91.992,"5GsR58FcuUEAFdgxa4NKUu",274600,FALSE,FALSE,"Beautiful Disaster - Live",12,"track","Breakaway","G","major","G major"
"346","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.48,0.615,0.615,10,-5.963,1,0.07,0.0757,9.8e-06,0.0718,0.0718,0.271,183.821,"7p9hpeiFig1t6TOTcyGDZm",221093,FALSE,FALSE,"The Trouble With Love Is",1,"track","Thankful","A#","major","A# major"
"347","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.656,0.615,0.615,11,-6.359,0,0.137,0.0769,0.000415,0.0706,0.0706,0.592,175.943,"3v4yDypfo94dachEvmjQdj",214773,FALSE,FALSE,"Miss Independent",2,"track","Thankful","B","minor","B minor"
"348","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.544,0.861,0.861,8,-5.063,1,0.0346,0.0304,0,0.0911,0.0911,0.506,142.831,"70tsXg9hICE6CQrULzgEu3",208626,FALSE,FALSE,"Low",3,"track","Thankful","G#","major","G# major"
"349","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.65,0.486,0.486,4,-6.708,1,0.0419,0.0997,0.000326,0.105,0.105,0.305,120.134,"2crzzUWYVM8aIJY99KUITT",218000,FALSE,FALSE,"Some Kind Of Miracle",4,"track","Thankful","E","major","E major"
"350","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.652,0.547,0.547,8,-7.05,1,0.0885,0.0145,2.2e-05,0.134,0.134,0.619,188.153,"6yRP4xHI9wKemvIlI1s3t7",248360,FALSE,FALSE,"What's Up Lonely",5,"track","Thankful","G#","major","G# major"
"351","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.391,0.786,0.786,7,-4.761,1,0.0383,0.0266,1.77e-05,0.119,0.119,0.371,74.721,"4oBasbpK0FvdlnZs0L3rBx",250506,FALSE,FALSE,"Just Missed The Train",6,"track","Thankful","G","major","G major"
"352","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.609,0.661,0.661,6,-4.292,1,0.0277,0.133,0.00075,0.486,0.486,0.423,107.065,"5QgOcebhaYkBBQDhgvBTsw",250773,FALSE,FALSE,"Beautiful Disaster",7,"track","Thankful","F#","major","F# major"
"353","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.624,0.783,0.783,8,-4.415,1,0.0384,0.362,0.000475,0.131,0.131,0.358,97.076,"3IqLBlHbxPeIGjESGrQXM7",229933,FALSE,FALSE,"You Thought Wrong",8,"track","Thankful","G#","major","G# major"
"354","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.785,0.54,0.54,7,-5.979,0,0.0538,0.319,2.33e-05,0.112,0.112,0.484,139.685,"1VfxVj0FyjysW9qwDJNQi5",180200,FALSE,FALSE,"Thankful",9,"track","Thankful","G","minor","G minor"
"355","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.596,0.571,0.571,6,-5.554,1,0.0304,0.101,0,0.164,0.164,0.0778,127.792,"4uAsQXTmKR3Gyg2zVWiOb4",245760,FALSE,FALSE,"Anytime",10,"track","Thankful","F#","major","F# major"
"356","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.414,0.574,0.574,8,-3.884,1,0.0304,0.167,0,0.115,0.115,0.155,71.796,"6Far9mixuLOSu0Y5ectjfA",228266,FALSE,FALSE,"A Moment Like This",11,"track","Thankful","G#","major","G# major"
"357","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.357,0.723,0.723,10,-3.369,0,0.0339,0.285,0.000119,0.35,0.35,0.189,140.043,"3xvpBS6L734qkJGHvUoDHN",239560,FALSE,FALSE,"Before Your Love",12,"track","Thankful","A#","minor","A# minor"
"358","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.48,0.615,0.615,10,-5.963,1,0.07,0.0757,9.8e-06,0.0718,0.0718,0.271,183.821,"5S3OBhqc8zG54MVb6ydbSu",221093,FALSE,FALSE,"The Trouble With Love Is",1,"track","Thankful","A#","major","A# major"
"359","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.656,0.615,0.615,11,-6.359,0,0.137,0.0769,0.000415,0.0706,0.0706,0.592,175.943,"2Y4bZpOp45RrhSqIaFjwD4",214773,FALSE,FALSE,"Miss Independent",2,"track","Thankful","B","minor","B minor"
"360","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.544,0.861,0.861,8,-5.063,1,0.0346,0.0304,0,0.0911,0.0911,0.506,142.831,"51MOlU0J8ZyileDDVukKA6",208626,FALSE,FALSE,"Low",3,"track","Thankful","G#","major","G# major"
"361","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.65,0.486,0.486,4,-6.708,1,0.0419,0.0997,0.000326,0.105,0.105,0.305,120.134,"5EuzltEcpeiBH2uZLshZ8z",218000,FALSE,FALSE,"Some Kind Of Miracle",4,"track","Thankful","E","major","E major"
"362","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.652,0.547,0.547,8,-7.05,1,0.0885,0.0145,2.2e-05,0.134,0.134,0.619,188.153,"1XYKEbjTrnjmi6kBRYzeXc",248360,FALSE,FALSE,"What's Up Lonely",5,"track","Thankful","G#","major","G# major"
"363","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.391,0.786,0.786,7,-4.761,1,0.0383,0.0266,1.77e-05,0.119,0.119,0.371,74.721,"7ccuWLkJawsfkaKV5fyAeV",250506,FALSE,FALSE,"Just Missed The Train",6,"track","Thankful","G","major","G major"
"364","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.609,0.661,0.661,6,-4.292,1,0.0277,0.133,0.00075,0.486,0.486,0.423,107.065,"1ZXCDEiIJrnyx3STrtqkjZ",250773,FALSE,FALSE,"Beautiful Disaster",7,"track","Thankful","F#","major","F# major"
"365","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.624,0.783,0.783,8,-4.415,1,0.0384,0.362,0.000475,0.131,0.131,0.358,97.076,"6WNhNNGy3VuNAIMjzXZXYO",229933,FALSE,FALSE,"You Thought Wrong",8,"track","Thankful","G#","major","G# major"
"366","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.785,0.54,0.54,7,-5.979,0,0.0538,0.319,2.33e-05,0.112,0.112,0.484,139.685,"35ysNvGjqjwFpyWMcF2Ixa",180200,FALSE,FALSE,"Thankful",9,"track","Thankful","G","minor","G minor"
"367","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.596,0.571,0.571,6,-5.554,1,0.0304,0.101,0,0.164,0.164,0.0778,127.792,"4fCe33R5OUrB2wTpoYpSn3",245760,FALSE,FALSE,"Anytime",10,"track","Thankful","F#","major","F# major"
"368","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.414,0.574,0.574,8,-3.884,1,0.0304,0.167,0,0.115,0.115,0.155,71.796,"1txs2UzUBquVb9Z9ewJHWm",228266,FALSE,FALSE,"A Moment Like This",11,"track","Thankful","G#","major","G# major"
"369","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-09-29",2003,"day",0.357,0.723,0.723,10,-3.369,0,0.0339,0.285,0.000119,0.35,0.35,0.189,140.043,"2DbRZLe6Vu49vDqiWLX7Ws",239560,FALSE,FALSE,"Before Your Love",12,"track","Thankful","A#","minor","A# minor"
"370","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.499,0.618,0.618,10,-5.957,1,0.0562,0.0689,1.57e-05,0.0632,0.0632,0.269,183.935,"6YGGLUtzFNi4hk6bsOYP76",221693,FALSE,FALSE,"The Trouble With Love Is",1,"track","Thankful","A#","major","A# major"
"371","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.657,0.607,0.607,11,-6.367,0,0.135,0.0896,0.000437,0.0632,0.0632,0.649,175.961,"0spLdf4QyLsUWalfu8RO16",214693,FALSE,FALSE,"Miss Independent",2,"track","Thankful","B","minor","B minor"
"372","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.547,0.851,0.851,8,-5.028,1,0.0334,0.0286,0,0.0892,0.0892,0.486,142.829,"5tcpAqxdkbv5zFRIy9b4Ot",208706,FALSE,FALSE,"Low",3,"track","Thankful","G#","major","G# major"
"373","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.673,0.482,0.482,4,-6.683,1,0.0403,0.14,8.42e-05,0.119,0.119,0.293,120.127,"7ix6RbZ4r3POID0iGFu09r",217826,FALSE,FALSE,"Some Kind Of Miracle",4,"track","Thankful","E","major","E major"
"374","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.652,0.534,0.534,9,-7.074,1,0.0871,0.0162,2.32e-05,0.143,0.143,0.644,188.137,"3nmkadRYuEOzUX9pCcjUqG",248893,FALSE,FALSE,"What's Up Lonely",5,"track","Thankful","A","major","A major"
"375","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.31,0.804,0.804,7,-4.762,1,0.0419,0.0298,6.3e-05,0.123,0.123,0.345,73.897,"4R9tjfqux46lyh7hePID8U",251173,FALSE,FALSE,"Just Missed The Train",6,"track","Thankful","G","major","G major"
"376","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.612,0.656,0.656,6,-4.25,1,0.0275,0.142,0.000505,0.471,0.471,0.452,107.073,"2laFYG0HM2krRg4548Gvi6",251466,FALSE,FALSE,"Beautiful Disaster",7,"track","Thankful","F#","major","F# major"
"377","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.617,0.791,0.791,8,-4.351,1,0.0386,0.374,0.000341,0.142,0.142,0.364,97.071,"4Z5HWhdiW2qyb3DPYBYBLu",229826,FALSE,FALSE,"You Thought Wrong",8,"track","Thankful","G#","major","G# major"
"378","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.786,0.546,0.546,5,-5.981,0,0.0474,0.289,3.06e-05,0.112,0.112,0.544,139.773,"0tktOLBeiC0L7h9KyT6mnk",180760,FALSE,FALSE,"Thankful",9,"track","Thankful","F","minor","F minor"
"379","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.595,0.579,0.579,6,-5.587,1,0.0315,0.102,0,0.168,0.168,0.0699,127.82,"7mueZw6ENIJcKliu6daG9c",245133,FALSE,FALSE,"Anytime",10,"track","Thankful","F#","major","F# major"
"380","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.463,0.568,0.568,8,-3.913,1,0.0309,0.17,0,0.111,0.111,0.158,73.527,"0s88F1jkgS0UUGRKvMgfTg",228133,FALSE,FALSE,"A Moment Like This",11,"track","Thankful","G#","major","G# major"
"381","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.357,0.722,0.722,1,-3.4,1,0.0337,0.257,3.81e-05,0.353,0.353,0.175,140.174,"6kuNbx4169c8JRZFZvXmZ1",239760,FALSE,FALSE,"Before Your Love",12,"track","Thankful","C#","major","C# major"
"382","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-07-23",2003,"day",0.441,0.45,0.45,11,-6.226,1,0.0317,0.66,0,0.406,0.406,0.197,118.44,"0txdtdmgd56dB2xZJuJYvB",157133,FALSE,FALSE,"(You Make Me Feel Like A) Natural Woman",13,"track","Thankful","B","major","B major"
"383","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.496,0.613,0.613,10,-5.981,1,0.0615,0.0693,1e-05,0.071,0.071,0.28,183.937,"09heXV6LYqcZ476eBU9mRQ",221106,FALSE,FALSE,"The Trouble With Love Is",1,"track","Thankful","A#","major","A# major"
"384","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.655,0.623,0.623,11,-6.302,0,0.116,0.0861,0.000346,0.0652,0.0652,0.615,175.973,"2CZi8d774dBB0wiuWMIpr8",214786,FALSE,FALSE,"Miss Independent",2,"track","Thankful","B","minor","B minor"
"385","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.545,0.855,0.855,8,-5.01,1,0.034,0.0296,0,0.0909,0.0909,0.487,142.824,"7HtE5z6XsuogcQJmnTNAIH",208640,FALSE,FALSE,"Low",3,"track","Thankful","G#","major","G# major"
"386","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.681,0.481,0.481,4,-6.637,1,0.0377,0.127,0.000185,0.111,0.111,0.278,120.178,"4Wa0Znke8LABriGEDOfyuZ",218013,FALSE,FALSE,"Some Kind Of Miracle",4,"track","Thankful","E","major","E major"
"387","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.786,0.541,0.541,10,-7.09,1,0.0433,0.0161,2.17e-05,0.149,0.149,0.613,94.079,"1ByHkumvEHingpIhElxzPf",248373,FALSE,FALSE,"What's Up Lonely",5,"track","Thankful","A#","major","A# major"
"388","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.435,0.785,0.785,7,-4.759,1,0.0361,0.0305,1.9e-05,0.117,0.117,0.359,149.661,"5tHhzwooezatUFA0jZ9aC1",250520,FALSE,FALSE,"Just Missed The Train",6,"track","Thankful","G","major","G major"
"389","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.617,0.66,0.66,6,-4.364,1,0.0285,0.132,0.00088,0.325,0.325,0.394,107.079,"6bcnBvXEsaqFxO5jkgwPwR",250786,FALSE,FALSE,"Beautiful Disaster",7,"track","Thankful","F#","major","F# major"
"390","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.621,0.788,0.788,8,-4.424,1,0.0388,0.366,0.000633,0.13,0.13,0.357,97.067,"6rtczkcbMUTUpq0XaPUZW5",229960,FALSE,FALSE,"You Thought Wrong",8,"track","Thankful","G#","major","G# major"
"391","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.792,0.537,0.537,7,-5.97,0,0.0496,0.291,6e-06,0.111,0.111,0.501,139.739,"51Fy2Y20yZjaL3ffarnW2M",180213,FALSE,FALSE,"Thankful",9,"track","Thankful","G","minor","G minor"
"392","Kelly Clarkson","3BmGtnKgCSGYIUhmivXKWX","album","2003-04-15",2003,"day",0.596,0.579,0.579,6,-5.587,1,0.0305,0.111,0,0.17,0.17,0.0731,127.779,"6ot0DDZVXVNB1Du2DZFwwQ",245773,FALSE,FALSE,"Anytime",10,"track","Thankful","F#","major","F# major"
