"","ag.artist_name","ag.artist_id","ag.album_type","ag.album_release_date","ag.album_release_year","ag.album_release_date_precision","ag.danceability","ag.energy","ag.energy.1","ag.key","ag.loudness","ag.mode","ag.speechiness","ag.acousticness","ag.instrumentalness","ag.liveness","ag.liveness.1","ag.valence","ag.tempo","ag.track_id","ag.duration_ms","ag.explicit","ag.is_local","ag.track_name","ag.track_number","ag.type","ag.album_name","ag.key_name","ag.mode_name","ag.key_mode"
"424","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.665,0.809,0.809,8,-4.574,1,0.0464,0.156,0,0.0613,0.0613,0.811,99.029,"3iugMJEdfE58OpI7WGM38w",200213,FALSE,FALSE,"Popular Song",11,"track","Yours Truly","G#","major","G# major"
"425","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.585,0.831,0.831,9,-4.024,1,0.0334,0.0391,0.000144,0.104,0.104,0.28,130.059,"5Pnny78GESkBSLnxFmhRYZ",211226,FALSE,FALSE,"Better Left Unsaid",12,"track","Yours Truly","A","major","A major"
"426","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.692,0.608,0.608,8,-5.233,0,0.041,0.218,0,0.348,0.348,0.448,125.005,"5SmXEPnevlRjBPWBG7oKIi",339733,FALSE,FALSE,"Honeymoon Avenue",1,"track","Yours Truly","G#","minor","G# minor"
"427","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.724,0.796,0.796,1,-3.686,1,0.0328,0.0152,0,0.354,0.354,0.542,101.975,"6NmCCgnQcxKHPOAKgd9Nth",197600,FALSE,FALSE,"Baby I",2,"track","Yours Truly","C#","major","C# major"
"428","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.621,0.834,0.834,7,-3.166,1,0.105,0.127,0,0.0854,0.0854,0.561,156.099,"47rzxY9wSpomHE1gT94jIT",247080,FALSE,FALSE,"Right There",3,"track","Yours Truly","G","major","G major"
"429","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.535,0.519,0.519,7,-4.161,1,0.0273,0.414,0,0.142,0.142,0.32,72.06,"7JmIjOsRish3vYBSLTytEC",194706,FALSE,FALSE,"Tattooed Heart",4,"track","Yours Truly","G","major","G major"
"430","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.624,0.825,0.825,6,-3.841,0,0.0422,0.115,0,0.276,0.276,0.428,93.996,"0CN72fWya38TPEQzrsr27w",180693,FALSE,FALSE,"Lovin' It",5,"track","Yours Truly","F#","minor","F# minor"
"431","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.738,0.804,0.804,1,-4.286,0,0.0815,0.164,0,0.826,0.826,0.725,120.017,"1FSfCzJd8aSQ0nqTSbN4PO",234426,FALSE,FALSE,"Piano",6,"track","Yours Truly","C#","minor","C# minor"
"432","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.675,0.648,0.648,7,-6.003,1,0.0317,0.234,0,0.561,0.561,0.322,114.051,"2CcQDI2IDhHbmBIFup58JE",211293,FALSE,FALSE,"Daydreamin'",7,"track","Yours Truly","G","major","G major"
"433","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.645,0.878,0.878,5,-3.208,0,0.113,0.294,0,0.076,0.076,0.862,82.324,"0S4RKPbRDA72tvKwVdXQqe",227026,FALSE,FALSE,"The Way",8,"track","Yours Truly","F","minor","F minor"
"434","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.764,0.842,0.842,6,-3.835,1,0.059,0.0546,0,0.0351,0.0351,0.869,105.015,"6d8XhbAw4IoKPnVD07Sb9b",214280,FALSE,FALSE,"You’ll Never Know",9,"track","Yours Truly","F#","major","F# major"
"435","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.324,0.327,0.327,2,-7.494,1,0.0409,0.825,0,0.101,0.101,0.334,81.328,"442j8VxaB60dWf9cBFuX5w",327773,FALSE,FALSE,"Almost Is Never Enough",10,"track","Yours Truly","D","major","D major"
"436","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.666,0.81,0.81,8,-4.574,1,0.0458,0.152,0,0.0613,0.0613,0.811,99.023,"6AviHKu3ydzAePBmzEi62v",200213,FALSE,FALSE,"Popular Song",11,"track","Yours Truly","G#","major","G# major"
"437","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR","album","2013-01-01",2013,"day",0.594,0.83,0.83,9,-4.024,1,0.0328,0.0397,0.000145,0.104,0.104,0.283,129.998,"0vyQdRbRJRRY8GGuM8eVVI",211226,FALSE,FALSE,"Better Left Unsaid",12,"track","Yours Truly","A","major","A major"
